source_id,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,ruwe,teff_gspphot,lum_flame
3430362414788536832,90.69112553118507,27.013846407710258,0.7524807045055738,0.057623222,13.058637,16.466295,1.1936045,0.9686204,5353.998,0.4869147
3430464218395716480,90.40277425896765,27.600324331421426,0.8614242529419316,0.06495734,13.261383,16.549341,1.4741583,0.98179996,4439.8174,0.37089366
3430969512706074752,87.58571367888864,27.02540487457666,2.1540850268645566,0.09479309,22.724072,17.211195,2.3986568,1.0248132,3607.8113,0.06448967
3446249876770654464,83.22747416617455,30.274711993637148,0.7920123235094688,0.045995675,17.219278,15.58496,1.4528875,1.1854451,7570.6675,4.3877344
3448314141134545280,86.0791880711461,33.08225436550278,1.6875635940580973,0.039320502,42.91816,15.393138,1.3680687,0.9453144,4972.466,0.32370642
3482947142499101568,170.32962873855132,-28.9818087300263,0.31093212215966504,0.015392702,20.19997,12.967551,1.0880842,0.94612706,5892.6274,68.82032
3497514086722845696,194.73393850239032,-25.311378056771822,0.5225553666129601,0.0474129,11.021376,16.194563,0.9252243,0.9490042,5413.8794,0.8599176
3521736950653606784,185.93605417872777,-15.028041380459285,1.9226353322173986,0.12870345,14.938492,17.628258,2.1738243,1.0581661,3740.1055,0.048340794
3521968157332729600,192.16960312476206,-18.50864372704149,0.8808946254075091,0.021911068,40.203182,14.295603,0.83664703,0.9306271,5583.9844,1.6924933
3537623450566972032,169.26643352921488,-24.008319864154856,0.6655116909008657,0.04120611,16.1508,15.891963,1.0232849,1.0224774,5205.9307,0.65596443
3545399231157721600,172.75514796527548,-18.87927637732827,2.5618171198756294,0.01871324,136.89865,13.857744,1.1859837,0.9801275,4855.5806,0.38524967
3560387704948259840,171.01472078450544,-16.06768421639236,0.4214221582851448,0.013948901,30.211855,13.309917,1.3531246,1.0304251,4671.6245,20.967484
5544653589152296192,122.8110024392549,-36.16791294480261,2.066185272816666,0.11657518,17.724058,18.24032,1.9456272,1.0264966,3636.0142,0.016148666
5545510383589579776,119.41336369372785,-35.184140464352275,1.8783666161147574,0.08818025,21.301443,17.939774,2.4005375,1.0376658,3645.1196,0.045342054
5560698109501853696,110.87582829844499,-41.47491250599337,1.1802837967513924,0.072563455,16.265541,17.539537,1.8151493,0.9659221,4173.717,0.1060761
5562302507422699904,101.8369456022015,-43.599467981682245,1.5675581987745963,0.058362853,26.858835,17.122662,2.1821194,1.1464375,3754.6768,0.110869415
5572566581609521792,91.84110066713917,-40.77246490387785,1.3240446947601239,0.08101987,16.342222,18.010971,2.1081715,0.9989286,3769.0796,0.06903832
5576797059973575680,100.24259809665332,-38.86605663827199,0.8127274314169695,0.01553641,52.31115,14.495041,0.8782568,1.035873,5638.7646,1.6885252
5577986491033869568,104.66770684144835,-36.60466805222311,1.25561108267093,0.046955816,26.740267,16.786478,1.572114,0.9878953,4497.842,0.1654039
5578562669490494592,104.91316245772114,-36.15167538511296,1.453357123482384,0.02815985,51.61097,15.729003,1.4094782,1.0863631,4758.4546,0.2896416
